,Open,High,Low,Close,Adj Close,Volume,ret_1d,pv_S%26P_500,pv_Stock_market,d_pv_S%26P_500,d_pv_Stock_market,y,y_pred
2021-08-03,440.32000732421875,443.1700134277344,438.010009765625,443.0199890136719,416.5769958496094,3191800,-0.00476249954671637,3644,3422,0.012503473186996406,0.08911521323997462,0,
2021-08-04,441.7200012207031,442.32000732421875,440.6400146484375,440.9100036621094,414.5930480957031,3126000,0.0062141043481653835,3737,3482,0.025521405049396373,0.017533606078316666,1,
2021-08-05,442.1400146484375,443.7799987792969,441.8299865722656,443.6499938964844,417.16937255859375,2741200,0.001735796396817868,3310,3191,-0.1142627776291143,-0.08357265939115455,1,
2021-08-06,444.0400085449219,444.8699951171875,443.760009765625,444.4200134277344,417.89349365234375,2660300,-0.0006977015575380108,3117,2769,-0.05830815709969783,-0.13224694453149488,0,
2021-08-09,444.4200134277344,444.7200012207031,443.239990234375,444.1099853515625,417.6019287109375,1690100,0.0011709312641496883,3285,2998,0.05389797882579406,0.0827013362224629,1,
2021-08-10,444.54998779296875,445.3900146484375,443.82000732421875,444.6300048828125,418.0909118652344,2650400,0.0023616783149609244,3463,2951,0.0541856925418569,-0.015677118078719188,1,
2021-08-11,445.7799987792969,445.8399963378906,444.57000732421875,445.67999267578125,419.07830810546875,3293900,0.002333393871613243,3676,3122,0.06150736355760911,0.057946458827516034,1,
2021-08-12,445.6000061035156,447.2099914550781,444.6300048828125,446.7200012207031,420.0561828613281,4714000,0.0025297141517455213,3563,2944,-0.030739934711643047,-0.05701473414477898,1,
2021-08-13,447.5400085449219,447.8800048828125,447.0400085449219,447.8500061035156,421.1188049316406,2944500,0.002567753643484716,3329,3102,-0.06567499298344093,0.05366847826086962,1,
2021-08-16,446.55999755859375,449.07000732421875,444.8299865722656,449.0,422.20013427734375,3331500,-0.006793014122362551,3838,2737,0.1528987683989187,-0.11766602192134112,0,
2021-08-17,446.1499938964844,446.9100036621094,442.7799987792969,445.95001220703125,419.3321228027344,7122900,-0.01078586022884609,4273,2960,0.11334028139656072,0.0814760686883449,0,
2021-08-18,444.8800048828125,446.55999755859375,440.8699951171875,441.1400146484375,414.80926513671875,5144200,0.0014735364506965887,3769,2837,-0.11794991809033462,-0.0415540540540541,1,
2021-08-19,438.19000244140625,443.04998779296875,438.0299987792969,441.7900085449219,415.4205017089844,4817200,0.007967383505409265,4260,2890,0.13027328203767574,0.01868170602749375,1,
2021-08-20,442.1400146484375,445.6600036621094,441.6600036621094,445.30999755859375,418.7303161621094,4661000,0.008713169017754208,3527,2714,-0.17206572769953055,-0.0608996539792388,1,
2021-08-23,447.1199951171875,450.2099914550781,447.1099853515625,449.19000244140625,422.3787841796875,4093700,0.001736352451803036,3673,2999,0.041394953218032216,0.10501105379513631,1,
2021-08-24,449.9599914550781,450.5199890136719,449.4200134277344,449.9700012207031,423.1121826171875,2899000,0.00208907039108408,3995,3078,0.08766675741900354,0.026342114038012676,1,
2021-08-25,450.1700134277344,451.45001220703125,449.75,450.9100036621094,423.99609375,3255100,-0.005899231756078205,4041,3012,0.01151439299123913,-0.021442495126705707,0,
2021-08-26,450.69000244140625,450.8399963378906,448.1499938964844,448.25,421.4948425292969,3621800,0.008789894076280946,3430,2863,-0.1512001979707993,-0.04946879150066397,1,
2021-08-27,449.07000732421875,452.6499938964844,449.05999755859375,452.19000244140625,425.1997375488281,4033900,0.004444860723989086,3555,2825,0.036443148688046545,-0.013272790778903198,1,
2021-08-30,453.04998779296875,455.0899963378906,452.7200012207031,454.20001220703125,427.0896911621094,2433000,-0.001078823497887571,4499,2749,0.26554149085794654,-0.026902654867256626,0,
2021-08-31,454.19000244140625,454.510009765625,452.95001220703125,453.7099914550781,426.6289367675781,3277900,0.0004407795632219713,4178,2785,-0.07134918870860196,0.013095671153146693,1,
2021-09-01,454.54998779296875,455.1400146484375,453.5799865722656,453.9100036621094,426.8169860839844,3788400,0.0029962950646360564,4269,2929,0.021780756342747676,0.05170556552962302,1,
2021-09-02,455.3500061035156,456.0799865722656,453.9599914550781,455.2699890136719,428.0958557128906,2695200,-0.0004391978953288689,4093,2869,-0.04122745373623804,-0.02048480710139977,0,
2021-09-03,454.1199951171875,455.6499938964844,453.5799865722656,455.07000732421875,427.9078369140625,2622100,-0.0032302111501014696,3550,2610,-0.13266552650867336,-0.09027535726734048,0,
2021-09-07,454.75,454.8299865722656,452.760009765625,453.6000061035156,426.5256042480469,2433700,-0.0013228021454179117,3986,3056,0.12281690140845081,0.17088122605363987,0,
2021-09-08,452.8999938964844,453.67999267578125,450.8699951171875,453.0,425.9613952636719,4076800,-0.004459409124708769,3722,2875,-0.06623181133968892,-0.05922774869109948,0,
2021-09-09,452.69000244140625,454.5799865722656,450.7300109863281,450.9800109863281,424.0618591308594,3851600,-0.007627633925098465,3822,3059,0.026867275658248202,0.06400000000000006,0,
2021-09-10,453.05999755859375,453.510009765625,447.29998779296875,447.5400085449219,420.8272705078125,3024000,0.002323841299152418,3313,2673,-0.13317634746206175,-0.12618502778685847,1,
2021-09-13,450.67999267578125,450.92999267578125,446.0899963378906,448.5799865722656,421.8052062988281,3007400,-0.005327993715395496,3646,3290,0.10051313009357088,0.2308267863823419,0,
2021-09-14,450.0799865722656,450.32000732421875,445.20001220703125,446.19000244140625,419.5578308105469,3663700,0.008314911961103455,3682,3404,0.009873834339001686,0.03465045592705174,1,
2021-09-15,446.6000061035156,450.3900146484375,445.45001220703125,449.8999938964844,423.0464172363281,5473300,-0.0018671390240567742,3685,3272,0.0008147745790332284,-0.03877790834312578,0,
2021-09-16,449.32000732421875,450.3399963378906,446.010009765625,449.05999755859375,422.25653076171875,2269300,-0.009642321448007585,3405,3316,-0.07598371777476254,0.01344743276283622,0,
2021-09-17,448.3699951171875,448.7799987792969,444.4200134277344,444.7300109863281,418.18499755859375,4722800,-0.016864157460589557,3250,3283,-0.04552129221732748,-0.009951749095295503,0,
2021-09-20,438.260009765625,439.8900146484375,432.1700134277344,437.2300109863281,411.1326599121094,10006500,-0.0005717044877169286,5368,3866,0.6516923076923078,0.17758148035333532,0,
2021-09-21,439.8900146484375,441.25,436.4200134277344,436.9800109863281,410.8976135253906,6327300,0.00986305036588253,4813,3631,-0.1033904619970194,-0.060786342472840094,1,
2021-09-22,439.4599914550781,443.4100036621094,438.4200134277344,441.2900085449219,414.9503173828125,4929000,0.011987489677939944,4075,3586,-0.15333471847080826,-0.01239328008813001,1,
2021-09-23,443.25,448.2900085449219,442.9800109863281,446.5799865722656,419.9245300292969,4244500,0.00191742973718112,3808,3470,-0.06552147239263806,-0.03234802007808146,1,
2021-09-24,443.1600036621094,446.3999938964844,442.92999267578125,445.739990234375,420.7297058105469,3435000,-0.0031408327772930456,3200,3487,-0.15966386554621848,0.004899135446685854,0,
2021-09-27,444.5400085449219,445.7699890136719,443.6099853515625,444.3399963378906,419.40826416015625,3175900,-0.019962206681573447,4002,3370,0.2506250000000001,-0.033553197591052464,0,
2021-09-28,441.42999267578125,441.75,434.6400146484375,435.4700012207031,411.03594970703125,7588700,0.0017222733443880145,4837,3546,0.20864567716141935,0.05222551928783381,1,
2021-09-29,436.8900146484375,438.7300109863281,435.54998779296875,436.2200012207031,411.7438659667969,4173900,-0.012379166563828092,4354,3431,-0.09985528219971052,-0.03243090806542581,0,
2021-09-30,437.70001220703125,438.4700012207031,430.6000061035156,430.82000732421875,406.6468200683594,7695900,0.011907614579899084,3996,3313,-0.08222324299494721,-0.03439230545030603,1,
2021-10-01,432.70001220703125,437.7300109863281,428.94000244140625,435.95001220703125,411.489013671875,6783700,-0.012983258566360845,4173,3101,0.04429429429429432,-0.06399034108059165,0,
2021-10-04,434.69000244140625,435.6099853515625,428.010009765625,430.2900085449219,406.14654541015625,7911000,0.010481335015452453,4871,3647,0.16726575605080285,0.17607223476297973,1,
2021-10-05,431.9700012207031,437.1700134277344,431.0899963378906,434.79998779296875,410.40350341796875,4738500,0.004254726800852593,4154,3935,-0.14719770067747895,0.07896901562928438,1,
2021-10-06,430.9800109863281,436.82000732421875,429.2099914550781,436.6499938964844,412.149658203125,5125700,0.008290436657554245,3940,3321,-0.05151661049590761,-0.15603557814485391,1,
2021-10-07,440.1300048828125,443.3900146484375,439.8999938964844,440.2699890136719,415.5665588378906,4110900,-0.001476212034924762,3743,3179,-0.050000000000000044,-0.042758205359831325,0,
2021-10-08,441.19000244140625,441.5899963378906,438.9200134277344,439.6199951171875,414.9530944824219,3056500,-0.007460957170319804,3263,3231,-0.1282393801763292,0.01635734507706821,0,
2021-10-11,438.8599853515625,441.9700012207031,436.30999755859375,436.3399963378906,411.8571472167969,2829000,-0.0025209445798987096,3348,3353,0.02604964756359185,0.037759207675642115,0,
2021-10-12,437.3900146484375,437.7699890136719,434.4800109863281,435.239990234375,410.8188781738281,4986700,0.0035611366844621184,3182,3505,-0.049581839904420555,0.04533253802564863,1,
2021-10-13,436.3699951171875,437.739990234375,433.2300109863281,436.7900085449219,412.2818603515625,5343000,0.01712494148627952,3381,3328,0.06253928346951598,-0.050499286733238224,1,
2021-10-14,440.8299865722656,444.3900146484375,440.2900085449219,444.2699890136719,419.3421630859375,3592600,0.007675494454408183,3388,3214,0.0020703933747412417,-0.03425480769230771,1,
2021-10-15,446.54998779296875,448.0,445.8399963378906,447.67999267578125,422.5608215332031,3719900,0.0029037719569453557,3293,2800,-0.02804014167650526,-0.12881144990665838,1,
2021-10-18,445.7200012207031,449.2900085449219,445.0,448.9800109863281,423.787841796875,2692900,0.007862426440301107,3558,3383,0.08047373215912534,0.20821428571428569,1,
2021-10-19,450.7300109863281,452.510009765625,450.05999755859375,452.510009765625,427.1198425292969,2727800,0.0038451362377582843,3785,3726,0.06379988757729071,0.10138929943836827,1,
2021-10-20,452.8699951171875,454.5199890136719,452.7799987792969,454.25,428.7621765136719,2735800,0.0025976394193774066,3732,3514,-0.014002642007926003,-0.05689747718733229,1,
2021-10-21,453.54998779296875,455.6400146484375,453.1000061035156,455.42999267578125,429.8759460449219,4878900,-0.0012075669938786948,3780,3496,0.012861736334405238,-0.005122367672168449,0,
2021-10-22,455.0,456.4599914550781,452.8299865722656,454.8800048828125,429.3568420410156,3756600,0.005232080226509561,3187,3209,-0.15687830687830684,-0.08209382151029754,1,
2021-10-25,456.07000732421875,457.70001220703125,454.1700134277344,457.260009765625,431.603271484375,2065700,0.0011373297576091623,3691,3290,0.15814245371823032,0.025241508258024403,1,
2021-10-26,458.9800109863281,460.2900085449219,457.3800048828125,457.7799987792969,432.0941467285156,2550500,-0.00445636128499316,4283,3456,0.16039013817393655,0.05045592705167179,0,
2021-10-27,458.260009765625,458.95001220703125,455.6700134277344,455.739990234375,430.1685791015625,2507100,0.00961075965800795,3713,3395,-0.13308428671491945,-0.01765046296296291,1,
2021-10-28,457.2900085449219,460.20001220703125,457.2699890136719,460.1199951171875,434.3028259277344,2464700,0.0018906300120826725,3788,3372,0.02019929975760837,-0.006774668630338709,1,
2021-10-29,457.70001220703125,461.3900146484375,457.3800048828125,460.989990234375,435.1239318847656,4175200,0.0020610681294286337,3648,3123,-0.03695881731784578,-0.07384341637010672,1,
2021-11-01,462.1300048828125,462.5199890136719,460.0199890136719,461.94000244140625,436.020751953125,2914800,0.003939799803017063,4067,3006,0.11485745614035081,-0.03746397694524495,1,
2021-11-02,462.0799865722656,464.04998779296875,461.9200134277344,463.760009765625,437.73858642578125,3282800,0.006145365201928765,4053,3042,-0.0034423407917383297,0.011976047904191711,1,
2021-11-03,463.1400146484375,466.9700012207031,462.67999267578125,466.6099853515625,440.42864990234375,2916100,0.004586277434411867,3823,2501,-0.05674808783617069,-0.17784352399737013,1,
2021-11-04,467.2099914550781,468.8599853515625,466.8399963378906,468.75,442.4485778808594,3039900,0.0035201030751843554,3906,2525,0.021710698404394435,0.009596161535385894,1,
2021-11-05,471.17999267578125,472.5400085449219,468.7900085449219,470.3999938964844,444.00604248046875,4361100,0.0010417074764987877,3773,2599,-0.03405017921146958,0.029306930693069333,1,
2021-11-08,471.57000732421875,472.1000061035156,470.0799865722656,470.8900146484375,444.46856689453125,2963000,-0.0034828203065211394,3838,3125,0.017227670288894714,0.20238553289726813,0,
2021-11-09,471.2200012207031,471.44000244140625,467.739990234375,469.25,442.9205627441406,3519000,-0.007906159324402973,3928,3343,0.02344971339239188,0.06976000000000004,0,
2021-11-10,467.4700012207031,469.25,463.8800048828125,465.5400085449219,439.41876220703125,4230300,0.00040808746572817967,3958,3367,0.0076374745417515655,0.007179180376907013,1,
2021-11-11,467.07000732421875,467.1199951171875,465.6099853515625,465.7300109863281,439.59808349609375,3460000,0.007364723441920296,3558,3474,-0.10106114199090455,0.03177903177903185,1,
2021-11-12,467.0299987792969,469.7200012207031,465.9700012207031,469.1600036621094,442.8356018066406,2710400,0.0002558777277974489,3383,3286,-0.04918493535694213,-0.05411629245826133,1,
2021-11-15,470.5899963378906,470.67999267578125,468.1199951171875,469.2799987792969,442.94891357421875,2947100,0.003984691223634318,3314,3231,-0.020396098137747565,-0.016737674984783957,1,
2021-11-16,469.05999755859375,472.3800048828125,468.9700012207031,471.1499938964844,444.71392822265625,3959200,-0.0023559628464412397,3679,3765,0.11013880506940255,0.16527390900649963,0,
2021-11-17,470.9200134277344,471.0799865722656,469.3399963378906,470.0400085449219,443.66619873046875,4846100,0.0032976903236154875,3908,3618,0.06224517531938023,-0.03904382470119527,1,
2021-11-18,471.1400146484375,471.8999938964844,468.2699890136719,471.5899963378906,445.1292724609375,2910900,-0.0016327990217466226,3636,3624,-0.06960081883316271,0.0016583747927032544,0,
2021-11-19,471.45001220703125,472.82000732421875,470.3999938964844,470.82000732421875,444.4024658203125,3349800,-0.0029947439188363623,3429,3212,-0.05693069306930698,-0.11368653421633557,0,
2021-11-22,472.7300109863281,475.5,469.239990234375,469.4100036621094,443.07159423828125,4285400,0.0013846404983410832,4168,3481,0.21551472732575094,0.08374844333748444,1,
2021-11-23,469.19000244140625,470.95001220703125,466.30999755859375,470.05999755859375,443.6850891113281,8482500,0.0025954913491761378,4004,3404,-0.039347408829174646,-0.022120080436656142,1,
2021-11-24,468.010009765625,471.4700012207031,467.04998779296875,471.2799987792969,444.836669921875,4664100,-0.02261922141586592,3361,3343,-0.16058941058941056,-0.017920094007050524,0,
2021-11-26,464.2300109863281,465.7300109863281,459.6000061035156,460.6199951171875,434.7748107910156,7263800,0.012765271061700556,4185,3435,0.24516512942576618,0.027520191444809994,1,
2021-11-29,465.9100036621094,468.4200134277344,463.6000061035156,466.5,440.3248291015625,5483000,-0.019013811769487243,4446,3430,0.06236559139784936,-0.0014556040756914523,0,
2021-11-30,463.9100036621094,465.8800048828125,457.1300048828125,457.6300048828125,431.95257568359375,9778400,-0.011668885792521788,5504,3487,0.2379667116509221,0.016618075801749344,0,
2021-12-01,463.45001220703125,466.510009765625,452.07000732421875,452.2900085449219,426.91217041015625,7936500,0.01541054444123402,4816,3339,-0.125,-0.042443361055348405,1,
2021-12-02,452.5199890136719,460.8800048828125,452.1099853515625,459.260009765625,433.4911193847656,10040900,-0.008971084583154099,4739,3547,-0.015988372093023284,0.06229410002994906,0,
2021-12-03,460.9599914550781,462.0899963378906,450.739990234375,455.1400146484375,429.60223388671875,9923900,0.012040386423271876,4553,3319,-0.03924878666385312,-0.06427967296306736,1,
2021-12-06,458.010009765625,462.6199951171875,455.3800048828125,460.6199951171875,434.7748107910156,6552900,0.020776178288573588,4691,3494,0.03030968592137051,0.0527267249171437,1,
2021-12-07,466.2799987792969,470.75,466.2300109863281,470.19000244140625,443.8077697753906,6659000,0.00263726945208842,4727,3371,0.007674269878490625,-0.03520320549513456,1,
2021-12-08,470.6000061035156,471.8999938964844,468.7099914550781,471.42999267578125,444.97821044921875,4992000,-0.006745469426541861,4606,3297,-0.025597630632536506,-0.021951943043607258,0,
2021-12-09,470.04998779296875,471.0,468.0400085449219,468.25,441.97662353515625,5550900,0.009589171624884596,4200,3089,-0.08814589665653494,-0.06308765544434336,1,
2021-12-10,471.1400146484375,472.80999755859375,468.4200134277344,472.739990234375,446.2148132324219,5628000,-0.008853428637299987,3478,2812,-0.1719047619047619,-0.08967303334412435,0,
2021-12-13,470.6600036621094,470.94000244140625,466.7099914550781,467.07000732421875,442.2642822265625,8930000,-0.0070654278505637436,3836,3146,0.10293271995399644,0.11877667140825032,0,
2021-12-14,463.4800109863281,466.1199951171875,460.6099853515625,463.7699890136719,439.1394958496094,10305900,0.015719065613702288,3810,3300,-0.006777893639207555,0.04895104895104896,1,
2021-12-15,463.8299865722656,471.2699890136719,461.1400146484375,471.05999755859375,446.0423583984375,7050800,-0.009170756044301287,4139,3058,0.08635170603674536,-0.07333333333333336,0,
2021-12-16,472.9599914550781,473.2799987792969,465.1700134277344,466.739990234375,441.9518127441406,7865900,-0.009919915767824805,4163,3162,0.00579850205363619,0.034009156311314515,0,
2021-12-17,463.5199890136719,466.7300109863281,460.05999755859375,462.1099853515625,437.56768798828125,8428300,-0.011230963289859286,3727,2737,-0.10473216430458798,-0.13440860215053763,0,
2021-12-20,456.4599914550781,457.3999938964844,453.1000061035156,456.9200134277344,432.65338134765625,7001100,0.017814677750577657,4260,3433,0.14301046418030583,0.25429302155644873,1,
2021-12-21,460.57000732421875,465.239990234375,458.32000732421875,465.05999755859375,440.3609619140625,6333000,0.010084860802835882,3674,3076,-0.13755868544600935,-0.10399067870667056,1,
2021-12-22,464.79998779296875,469.8699951171875,464.6499938964844,469.75,444.80194091796875,4833200,0.00613100134680189,2970,2644,-0.19161676646706582,-0.14044213263979188,1,
2021-12-23,470.82000732421875,474.2300109863281,470.7099914550781,472.6300048828125,447.5290222167969,4368800,0.014323919913157068,2878,2648,-0.03097643097643099,0.001512859304084735,1,
2021-12-27,474.0799865722656,479.3999938964844,474.0799865722656,479.3999938964844,453.93939208984375,4128500,-0.0007715793126658044,3627,2841,0.2602501737317582,0.07288519637462243,0,
2021-12-28,479.8399963378906,480.8999938964844,478.1199951171875,479.0299987792969,453.5891418457031,4262300,0.001043852643127119,4325,2771,0.192445547284257,-0.02463921154523052,1,
2021-12-29,479.0799865722656,480.6400146484375,478.0,479.5299987792969,454.0626220703125,3312100,-0.002815496812764273,4316,2986,-0.002080924855491384,0.07758931793576318,0,
2021-12-30,480.0400085449219,481.0899963378906,477.760009765625,478.17999267578125,452.7842102050781,4030600,-0.0024885364686655365,4149,2716,-0.03869323447636697,-0.09042196918955125,0,
2021-12-31,477.6600036621094,478.92999267578125,476.75,476.989990234375,451.6574401855469,3980100,0.005975103498933265,3279,2260,-0.2096890817064353,-0.16789396170839466,1,
2022-01-03,478.3800048828125,479.8999938964844,475.9100036621094,479.8399963378906,454.35614013671875,5560300,-0.0003334152318639205,4616,3376,0.4077462641049101,0.4938053097345132,0,
2022-01-04,481.3699951171875,482.07000732421875,477.6600036621094,479.67999267578125,454.20465087890625,5452000,-0.01949234911590636,5435,3547,0.177426343154246,0.050651658767772556,0,
2022-01-05,479.2699890136719,480.0299987792969,470.2900085449219,470.3299865722656,445.35113525390625,7211400,-0.0007440418066798626,5210,3188,-0.041398344066237325,-0.10121229207781224,0,
2022-01-06,469.95001220703125,472.8500061035156,467.4800109863281,469.9800109863281,445.019775390625,5959100,-0.0040002309632263255,5460,3090,0.04798464491362764,-0.03074027603513174,0,
2022-01-07,470.0199890136719,471.25,466.6700134277344,468.1000061035156,443.2395935058594,7673600,-0.0018800508810371541,4566,2757,-0.1637362637362637,-0.10776699029126213,0,
2022-01-10,464.69000244140625,467.7799987792969,458.5899963378906,467.2200012207031,442.4062805175781,8975900,0.009866957250957098,5744,3046,0.257993867717915,0.10482408414943789,1,
2022-01-11,467.260009765625,471.8999938964844,464.04998779296875,471.8299865722656,446.771484375,7552000,0.0026492833785798364,5079,3200,-0.11577298050139273,0.050558108995403916,1,
2022-01-12,473.7300109863281,475.260009765625,470.9700012207031,473.0799865722656,447.9551086425781,8938600,-0.013718685435313849,4552,3185,-0.10376058279188816,-0.004687499999999956,0,
2022-01-13,474.2200012207031,474.9200134277344,465.489990234375,466.5899963378906,441.80975341796875,5351100,0.00034302161008503695,4714,3062,0.03558875219683655,-0.0386185243328101,1,
2022-01-14,463.1400146484375,467.0799865722656,461.8999938964844,466.75,441.9613037109375,9652900,-0.017675505938743563,4414,2809,-0.06364022061943153,-0.08262573481384716,0,
2022-01-18,461.70001220703125,461.94000244140625,457.3299865722656,458.5,434.1494140625,9681700,-0.010337962161104386,4795,3328,0.08631626642501122,0.18476326094695628,0,
2022-01-19,460.0,461.6000061035156,453.42999267578125,453.760009765625,429.66119384765625,6260800,-0.01110721409222637,5096,3318,0.06277372262773717,-0.0030048076923077094,0,
2022-01-20,455.739990234375,460.75,448.2099914550781,448.7200012207031,424.88885498046875,8907300,-0.01947753455170309,4912,3283,-0.03610675039246469,-0.010548523206751037,0,
2022-01-21,447.5799865722656,450.010009765625,439.8699951171875,439.9800109863281,416.6130676269531,13981000,0.003500108449009165,6341,3621,0.29092019543973935,0.10295461468169353,1,
2022-01-24,433.95001220703125,442.32000732421875,422.55999755859375,441.5199890136719,418.0712585449219,18241000,-0.011505793811228737,9904,4916,0.5618987541397256,0.35763601215133933,0,
2022-01-25,434.989990234375,441.6300048828125,429.010009765625,436.44000244140625,413.2610168457031,14720000,-0.002314104903972103,8054,4041,-0.18679321486268174,-0.1779902359641985,0,
2022-01-26,442.7099914550781,446.07000732421875,430.760009765625,435.42999267578125,412.3046875,14881700,-0.005213243131217404,7187,3395,-0.10764837347901668,-0.159861420440485,0,
2022-01-27,440.19000244140625,443.5,431.3299865722656,433.1600036621094,410.1552429199219,17529800,0.024448274314959217,6736,3599,-0.062752191456797,0.06008836524300443,1,
2022-01-28,434.6400146484375,443.8800048828125,429.67999267578125,443.75,420.1828308105469,13069600,0.01807307101524347,5554,3220,-0.1754750593824228,-0.10530702973048067,1,
2022-01-31,443.1099853515625,452.239990234375,441.7699890136719,451.7699890136719,427.7768249511719,8537700,0.006906349405534806,4823,3141,-0.13161685271876122,-0.024534161490683215,1,
2022-02-01,452.69000244140625,455.5899963378906,448.8900146484375,454.8900146484375,430.731201171875,8777800,0.009606708137903652,4710,3546,-0.023429400787891352,0.1289398280802292,1,
2022-02-02,457.57000732421875,460.1400146484375,455.0400085449219,459.260009765625,434.8691101074219,8744100,-0.02321121762417433,4770,3461,0.01273885350318471,-0.023970671178793035,0,
2022-02-03,452.9200134277344,454.95001220703125,447.67999267578125,448.6000061035156,424.7752685546875,7835200,0.005015505384137198,4945,3584,0.0366876310272537,0.03553886160069353,1,
2022-02-04,448.239990234375,454.7699890136719,445.79998779296875,450.8500061035156,426.9057312011719,7108900,-0.0035488271477985833,4464,3013,-0.09726996966632961,-0.1593191964285714,0,
2022-02-07,451.510009765625,452.9700012207031,447.82000732421875,449.25,425.3907165527344,6353200,0.007946508849896228,3876,3243,-0.13172043010752688,0.07633587786259532,1,
2022-02-08,448.7099914550781,453.8800048828125,447.17999267578125,452.82000732421875,428.7710876464844,4955500,0.014751987744316297,3876,3247,0.0,0.0012334258402713072,1,
2022-02-09,457.260009765625,459.80999755859375,457.0299987792969,459.5,435.0963134765625,7144600,-0.017671307397871483,3995,3028,0.030701754385964897,-0.0674468740375731,0,
2022-02-10,453.3900146484375,459.7200012207031,449.20001220703125,451.3800048828125,427.4075927734375,7476000,-0.02000529514129379,3954,3173,-0.010262828535669621,0.047886393659180904,0,
2022-02-11,451.3399963378906,453.57000732421875,440.8800048828125,442.3500061035156,418.857177734375,9436900,-0.0032552739824637245,3558,2963,-0.10015174506828528,-0.06618342262842736,0,
2022-02-14,441.8800048828125,443.5299987792969,437.260009765625,440.9100036621094,417.4936828613281,8249000,0.01608033897757477,3997,2898,0.12338392355255756,-0.021937225784677716,1,
2022-02-15,445.6400146484375,448.239990234375,445.1300048828125,448.0,424.2071228027344,6722700,0.0011384548911799186,3723,3269,-0.06855141356017014,0.1280193236714975,1,
2022-02-16,445.760009765625,450.010009765625,443.8900146484375,448.510009765625,424.6900634765625,6315600,-0.020980589302688313,3597,3136,-0.03384367445608383,-0.0406852248394004,0,
2022-02-17,445.17999267578125,445.7200012207031,438.3500061035156,439.1000061035156,415.7798156738281,6435600,-0.006900478286070766,3536,3197,-0.016958576591604158,0.019451530612244916,0,
2022-02-18,439.3399963378906,440.5899963378906,433.7200012207031,436.07000732421875,412.9107360839844,8059100,-0.010846946832281601,3436,3018,-0.02828054298642535,-0.05598999061620269,0,
2022-02-22,433.75,437.3999938964844,427.7099914550781,431.3399963378906,408.4319152832031,9939000,-0.018222292723643174,4178,3513,0.21594877764842835,0.16401590457256465,0,
2022-02-23,434.4800109863281,435.1499938964844,423.1700134277344,423.4800109863281,400.9893493652344,11345100,0.015726787816298105,4224,3510,0.011010052656773572,-0.0008539709649871829,1,
2022-02-24,412.79998779296875,430.6099853515625,412.3999938964844,430.1400146484375,407.2956237792969,19259900,0.022016050485442973,6439,6631,0.5243844696969697,0.8891737891737892,1,
2022-02-25,431.44000244140625,439.7699890136719,429.760009765625,439.6099853515625,416.2626647949219,9651300,-0.002024326076907834,4198,4162,-0.34803540922503495,-0.3723420298597496,0,
2022-02-28,433.92999267578125,440.1199951171875,432.6000061035156,438.7200012207031,415.4200134277344,11174000,-0.015499743874794913,3510,3462,-0.16388756550738448,-0.16818837097549255,0,
2022-03-01,437.0,439.0899963378906,429.0899963378906,431.9200134277344,408.9811096191406,14288700,0.018244086684968686,3876,3081,0.10427350427350435,-0.11005199306759095,1,
2022-03-02,434.30999755859375,441.4700012207031,433.4700012207031,439.79998779296875,416.4425964355469,8947200,-0.004797672811010956,3873,3195,-0.0007739938080495445,0.03700097370983446,0,
2022-03-03,442.44000244140625,443.0299987792969,435.760009765625,437.69000244140625,414.44464111328125,9927000,-0.008544811458646384,4124,3103,0.06480764265427319,-0.028794992175273815,0,
2022-03-04,433.75,435.260009765625,429.739990234375,433.95001220703125,410.9032897949219,8081100,-0.029381233391949313,3911,2968,-0.05164888457807948,-0.04350628424105707,0,
2022-03-07,433.44000244140625,433.69000244140625,421.19000244140625,421.20001220703125,398.8304443359375,8790100,-0.007455117027661773,4605,3134,0.1774482229608796,0.055929919137466255,0,
2022-03-08,421.42999267578125,429.0,416.9100036621094,418.05999755859375,395.85711669921875,14798500,0.026910338292276847,4871,3186,0.057763300760043323,0.01659221442246328,1,
2022-03-09,427.0400085449219,431.3699951171875,424.6600036621094,429.30999755859375,406.509765625,7703000,-0.004588862650324543,4164,3061,-0.1451447341408335,-0.039234149403640894,0,
2022-03-10,424.3699951171875,428.260009765625,422.260009765625,427.3399963378906,404.64434814453125,8046600,-0.01247244781922785,3667,3161,-0.11935638808837656,0.03266906239790912,0,
2022-03-11,430.04998779296875,430.6300048828125,421.3599853515625,422.010009765625,399.5974426269531,11299700,-0.007559182218371818,3414,2856,-0.06899372784292335,-0.0964884530211958,0,
2022-03-14,422.8999938964844,426.3599853515625,417.6000061035156,418.82000732421875,396.5768127441406,8925100,0.022014417974750122,4187,2898,0.2264206209724664,0.014705882352941124,1,
2022-03-15,421.5400085449219,428.67999267578125,420.239990234375,428.0400085449219,405.3072204589844,7882600,0.02214725022545183,3759,2760,-0.10222116073561027,-0.04761904761904767,1,
2022-03-16,431.92999267578125,437.5899963378906,426.6700134277344,437.5199890136719,414.2836608886719,7961700,0.012433733249936463,3651,2462,-0.02873104549082206,-0.10797101449275359,1,
2022-03-17,435.44000244140625,443.0799865722656,435.1400146484375,442.9599914550781,419.43475341796875,6514500,0.010700858073878994,3106,2437,-0.14927417145987398,-0.010154346060113784,1,
2022-03-18,441.3599853515625,448.239990234375,440.55999755859375,447.70001220703125,423.9230651855469,5276000,-0.00020120780836030416,3409,2128,0.09755312298776553,-0.12679524004924092,0,
